Hospital_ID,District_ID,Instrument_ID,Annual_Projected_Revenue,Buy_or_not
Hospital 1482,District 13,Instrument 3,8225,1
Hospital 1482,District 13,Instrument 4,110628,1
Hospital 1482,District 20,Instrument 2,223404,1
Hospital 1482,District 20,Instrument 3,134994,1
Hospital 1482,District 20,Instrument 7,12000,1
Hospital 1482,District 23,Instrument 2,58608,1
Hospital 1482,District 28,Instrument 2,12675,1
Hospital 1482,District 28,Instrument 3,5285,1
Hospital 1482,District 28,Instrument 4,21744,1
Hospital 1482,District 29,Instrument 2,8736,1
Hospital 1482,District 41,Instrument 2,91500,1
Hospital 1482,District 41,Instrument 3,94740,1
Hospital 1482,District 50,Instrument 2,207276,1
Hospital 1482,District 50,Instrument 3,42227,1
Hospital 1483,District 15,Instrument 2,14731,1
Hospital 1483,District 28,Instrument 2,3126,1
Hospital 1483,District 28,Instrument 3,3150,1
Hospital 1484,District 13,Instrument 2,60540,1
Hospital 1484,District 13,Instrument 3,39453,1
Hospital 1484,District 13,Instrument 4,480,1
Hospital 1484,District 20,Instrument 2,226,1
Hospital 1484,District 20,Instrument 3,2136,1
Hospital 1484,District 20,Instrument 7,720,1
Hospital 1484,District 3,Instrument 2,3870,1
Hospital 1485,District 20,Instrument 2,804,1
Hospital 1485,District 34,Instrument 2,960,1
Hospital 1485,District 34,Instrument 3,8400,1
Hospital 1485,District 41,Instrument 2,360,1
Hospital 1486,District 20,Instrument 2,4018,1
Hospital 1486,District 39,Instrument 2,12141,1
Hospital 1486,District 41,Instrument 2,1332,1
Hospital 1486,District 41,Instrument 3,1332,1
Hospital 1487,District 13,Instrument 2,93240,1
Hospital 1487,District 13,Instrument 5,15409,1
Hospital 1487,District 34,Instrument 2,275353,1
Hospital 1487,District 34,Instrument 3,55423,1
Hospital 1487,District 34,Instrument 4,32562,1
Hospital 1487,District 34,Instrument 5,61317,1
Hospital 1487,District 34,Instrument 7,251712,1
Hospital 1487,District 34,Instrument 8,86537,1
Hospital 1488,District 13,Instrument 2,26640,1
Hospital 1488,District 13,Instrument 3,111996,1
Hospital 1488,District 15,Instrument 2,109200,1
Hospital 1488,District 15,Instrument 3,4200,1
Hospital 1488,District 17,Instrument 2,25466,1
Hospital 1488,District 18,Instrument 2,225000,1
Hospital 1488,District 18,Instrument 3,77978,1
Hospital 1488,District 18,Instrument 7,6227,1
Hospital 1488,District 2,Instrument 3,14190,1
Hospital 1488,District 20,Instrument 2,942,1
Hospital 1488,District 20,Instrument 3,1800,1
Hospital 1488,District 20,Instrument 7,150,1
Hospital 1488,District 21,Instrument 7,3000,1
Hospital 1488,District 28,Instrument 3,15468,1
Hospital 1488,District 34,Instrument 2,6090,1
Hospital 1488,District 34,Instrument 3,22603,1
Hospital 1488,District 34,Instrument 8,9600,1
Hospital 1488,District 39,Instrument 2,10251,1
Hospital 1488,District 39,Instrument 7,8199,1
Hospital 1488,District 41,Instrument 2,34416,1
Hospital 1488,District 41,Instrument 3,21682,1
Hospital 1488,District 42,Instrument 2,69000,1
Hospital 1488,District 48,Instrument 7,36468,1
Hospital 1488,District 50,Instrument 2,24990,1
Hospital 1488,District 50,Instrument 3,655894,1
Hospital 1488,District 8,Instrument 2,11981,1
Hospital 1489,District 13,Instrument 2,149724,1
Hospital 1489,District 13,Instrument 3,15732,1
Hospital 1489,District 18,Instrument 2,1138,1
Hospital 1489,District 18,Instrument 5,1993,1
Hospital 1489,District 2,Instrument 3,130126,1
Hospital 1489,District 20,Instrument 2,43200,1
Hospital 1489,District 20,Instrument 3,30660,1
Hospital 1489,District 20,Instrument 7,617,1
Hospital 1489,District 41,Instrument 3,2520,1
Hospital 1489,District 41,Instrument 5,7800,1
Hospital 1493,District 28,Instrument 2,1962,1
Hospital 1493,District 28,Instrument 3,593,1
Hospital 1493,District 28,Instrument 4,180,1
Hospital 1493,District 50,Instrument 5,32928,1
Hospital 1496,District 13,Instrument 2,34980,1
Hospital 1496,District 13,Instrument 3,1896,1
Hospital 1496,District 28,Instrument 2,126,1
Hospital 1496,District 28,Instrument 3,868,1
Hospital 1496,District 41,Instrument 2,15000,1
Hospital 1496,District 41,Instrument 3,30225,1
Hospital 1497,District 10,Instrument 2,228106,1
Hospital 1497,District 10,Instrument 3,42000,1
Hospital 1497,District 10,Instrument 4,90000,1
Hospital 1497,District 10,Instrument 7,135848,1
Hospital 1497,District 13,Instrument 3,1199,1
Hospital 1497,District 14,Instrument 2,1200,1
Hospital 1497,District 20,Instrument 2,216498,1
Hospital 1497,District 20,Instrument 3,218931,1
Hospital 1497,District 20,Instrument 7,105920,1
Hospital 1497,District 21,Instrument 2,241500,1
Hospital 1497,District 21,Instrument 3,246300,1
Hospital 1497,District 21,Instrument 7,30600,1
Hospital 1497,District 28,Instrument 2,274455,1
Hospital 1497,District 28,Instrument 3,9342,1
Hospital 1497,District 28,Instrument 4,46800,1
Hospital 1497,District 39,Instrument 2,896,1
Hospital 1497,District 39,Instrument 7,269958,1
Hospital 1497,District 41,Instrument 2,960,1
Hospital 1497,District 41,Instrument 3,240,1
Hospital 1497,District 47,Instrument 7,660000,1
Hospital 1497,District 51,Instrument 7,7882,1
Hospital 1499,District 50,Instrument 2,242904,1
Hospital 1499,District 50,Instrument 3,28514,1
Hospital 1499,District 50,Instrument 5,1486892,1
Hospital 1499,District 50,Instrument 7,135222,1
Hospital 15,District 13,Instrument 5,1441318,1
Hospital 15,District 20,Instrument 2,110244,1
Hospital 15,District 20,Instrument 3,30936,1
Hospital 15,District 50,Instrument 2,287589,1
Hospital 15,District 50,Instrument 3,107647,1
Hospital 150,District 20,Instrument 2,7781,1
Hospital 150,District 20,Instrument 3,1592,1
Hospital 1500,District 13,Instrument 2,768,1
Hospital 1500,District 20,Instrument 2,13500,1
Hospital 1500,District 20,Instrument 3,13050,1
Hospital 1501,District 20,Instrument 2,507,1
Hospital 1501,District 20,Instrument 3,14496,1
Hospital 1502,District 13,Instrument 2,67824,1
Hospital 1502,District 13,Instrument 3,3750,1
Hospital 1502,District 20,Instrument 2,685,1
Hospital 1502,District 50,Instrument 3,38326,1
Hospital 1503,District 13,Instrument 2,9000,1
Hospital 1503,District 13,Instrument 3,12810,1
Hospital 1503,District 15,Instrument 2,26280,1
Hospital 1503,District 18,Instrument 5,1661,1
Hospital 1503,District 20,Instrument 2,6144,1
Hospital 1503,District 20,Instrument 3,888,1
Hospital 1503,District 28,Instrument 2,142497,1
Hospital 1503,District 28,Instrument 3,14422,1
Hospital 1503,District 28,Instrument 4,34412,1
Hospital 1503,District 34,Instrument 2,8790,1
Hospital 1503,District 34,Instrument 3,1800,1
Hospital 1503,District 34,Instrument 4,600,1
Hospital 1503,District 48,Instrument 2,60140,1
Hospital 1503,District 48,Instrument 3,7087,1
Hospital 1503,District 48,Instrument 8,43200,1
Hospital 1503,District 50,Instrument 2,57231,1
Hospital 1503,District 50,Instrument 3,27186,1
Hospital 1504,District 10,Instrument 7,29848,1
Hospital 1504,District 13,Instrument 2,7782990,1
Hospital 1504,District 13,Instrument 4,3246689,1
Hospital 1504,District 15,Instrument 2,71762,1
Hospital 1504,District 15,Instrument 3,1981,1
Hospital 1504,District 17,Instrument 2,4186,1
Hospital 1504,District 20,Instrument 2,111409,1
Hospital 1504,District 21,Instrument 7,130329,1
Hospital 1504,District 28,Instrument 2,450,1
Hospital 1504,District 33,Instrument 2,117000,1
Hospital 1504,District 33,Instrument 7,1806155,1
Hospital 1504,District 34,Instrument 2,32100,1
Hospital 1504,District 34,Instrument 3,2275,1
Hospital 1504,District 34,Instrument 4,1092,1
Hospital 1504,District 39,Instrument 7,227518,1
Hospital 1504,District 50,Instrument 2,1009140,1
Hospital 1504,District 8,Instrument 2,12750,1
Hospital 1506,District 13,Instrument 2,442943,1
Hospital 1506,District 13,Instrument 3,208935,1
Hospital 1506,District 17,Instrument 2,34407,1
Hospital 1506,District 20,Instrument 2,6270,1
Hospital 1506,District 20,Instrument 3,4493,1
Hospital 1506,District 20,Instrument 8,1800,1
Hospital 1506,District 32,Instrument 8,81000,1
Hospital 1506,District 34,Instrument 2,18468,1
Hospital 1506,District 34,Instrument 3,1580,1
Hospital 1506,District 34,Instrument 5,720,1
Hospital 1506,District 34,Instrument 7,2760,1
Hospital 1506,District 39,Instrument 7,436,1
Hospital 1506,District 41,Instrument 8,2340,1
Hospital 1506,District 50,Instrument 2,2827,1
Hospital 1506,District 50,Instrument 5,3891,1
Hospital 1507,District 13,Instrument 8,41310,1
Hospital 1507,District 3,Instrument 2,28715,1
Hospital 1507,District 41,Instrument 2,158580,1
Hospital 1507,District 41,Instrument 3,107430,1
Hospital 1508,District 13,Instrument 2,203913,1
Hospital 1508,District 20,Instrument 2,5049,1
Hospital 1508,District 20,Instrument 3,2700,1
Hospital 1508,District 50,Instrument 7,2887,1
Hospital 1509,District 18,Instrument 7,7847,1
Hospital 1509,District 34,Instrument 2,37226,1
Hospital 1509,District 34,Instrument 3,8840,1
Hospital 1509,District 34,Instrument 5,426,1
Hospital 1509,District 34,Instrument 7,9324,1
Hospital 1509,District 41,Instrument 2,51612,1
Hospital 1509,District 41,Instrument 3,10800,1
Hospital 1509,District 41,Instrument 5,68580,1
Hospital 151,District 20,Instrument 2,516,1
Hospital 1510,District 50,Instrument 2,69468,1
Hospital 1512,District 20,Instrument 2,2812,1
Hospital 1512,District 20,Instrument 3,552,1
Hospital 1512,District 50,Instrument 2,41697,1
Hospital 1512,District 50,Instrument 3,10034,1
Hospital 1513,District 13,Instrument 2,581224,1
Hospital 1513,District 13,Instrument 3,349903,1
Hospital 1513,District 13,Instrument 5,1164295,1
Hospital 1513,District 13,Instrument 8,79778,1
Hospital 1513,District 28,Instrument 2,734230,1
Hospital 1513,District 28,Instrument 3,115209,1
Hospital 1513,District 28,Instrument 7,286945,1
Hospital 1514,District 18,Instrument 2,10961,1
Hospital 1514,District 18,Instrument 7,13736,1
Hospital 1515,District 13,Instrument 5,22590,1
Hospital 1515,District 15,Instrument 2,15096,1
Hospital 1515,District 15,Instrument 3,372,1
Hospital 1515,District 15,Instrument 5,4500,1
Hospital 1515,District 18,Instrument 3,199,1
Hospital 1516,District 10,Instrument 7,1711,1
Hospital 1516,District 13,Instrument 2,544706,1
Hospital 1516,District 13,Instrument 3,291148,1
Hospital 1516,District 13,Instrument 4,124601,1
Hospital 1516,District 13,Instrument 5,22590,1
Hospital 1516,District 13,Instrument 8,46964,1
Hospital 1516,District 19,Instrument 2,12600,1
Hospital 1516,District 20,Instrument 2,1920,1
Hospital 1516,District 20,Instrument 3,20772,1
Hospital 1516,District 34,Instrument 7,10800,1
Hospital 1516,District 50,Instrument 2,232005,1
Hospital 1516,District 50,Instrument 5,475695,1
Hospital 1516,District 50,Instrument 7,24600,1
Hospital 1517,District 13,Instrument 2,2880,1
Hospital 1517,District 13,Instrument 3,238,1
Hospital 1517,District 13,Instrument 4,825,1
Hospital 1517,District 15,Instrument 2,5928,1
Hospital 1517,District 15,Instrument 7,3140,1
Hospital 1517,District 28,Instrument 3,11400,1
Hospital 1517,District 28,Instrument 8,147630,1
Hospital 1517,District 39,Instrument 7,775477,1
Hospital 1517,District 8,Instrument 2,2322,1
Hospital 1518,District 18,Instrument 7,4410,1
Hospital 1518,District 34,Instrument 2,2172,1
Hospital 1518,District 41,Instrument 2,1728,1
Hospital 1518,District 41,Instrument 3,480,1
Hospital 1519,District 13,Instrument 2,20306,1
Hospital 1519,District 13,Instrument 3,17676,1
Hospital 1519,District 13,Instrument 5,10656,1
Hospital 1519,District 20,Instrument 2,804,1
Hospital 1519,District 20,Instrument 3,6000,1
Hospital 152,District 13,Instrument 2,126024,1
Hospital 152,District 13,Instrument 3,78468,1
Hospital 152,District 34,Instrument 2,31123,1
Hospital 152,District 34,Instrument 3,13528,1
Hospital 152,District 34,Instrument 5,780,1
Hospital 152,District 34,Instrument 7,8400,1
Hospital 1520,District 20,Instrument 2,3564,1
Hospital 1520,District 20,Instrument 3,1620,1
Hospital 1520,District 20,Instrument 7,2400,1
Hospital 1522,District 20,Instrument 2,15030,1
Hospital 1522,District 20,Instrument 3,2298,1
Hospital 1523,District 13,Instrument 2,7533,1
Hospital 1523,District 13,Instrument 3,3796,1
Hospital 1523,District 20,Instrument 2,756,1
Hospital 1523,District 20,Instrument 3,132300,1
Hospital 1525,District 12,Instrument 2,19662,1
Hospital 1525,District 12,Instrument 3,13062,1
Hospital 1525,District 13,Instrument 2,23220,1
Hospital 1525,District 13,Instrument 5,39623,1
Hospital 1525,District 15,Instrument 2,9600,1
Hospital 1525,District 20,Instrument 3,1643,1
Hospital 1525,District 28,Instrument 5,7996,1
Hospital 1525,District 28,Instrument 7,119447,1
Hospital 1525,District 32,Instrument 2,25170,1
Hospital 1525,District 32,Instrument 3,22416,1
Hospital 1525,District 34,Instrument 7,660,1
Hospital 1525,District 41,Instrument 2,156909,1
Hospital 1525,District 41,Instrument 3,42619,1
Hospital 1525,District 41,Instrument 5,10230,1
Hospital 1526,District 15,Instrument 5,7968,1
Hospital 1526,District 20,Instrument 2,804,1
Hospital 1526,District 20,Instrument 7,9300,1
Hospital 1527,District 13,Instrument 2,298620,1
Hospital 1527,District 13,Instrument 3,27804,1
Hospital 1527,District 28,Instrument 2,98439,1
Hospital 1527,District 28,Instrument 3,7921,1
Hospital 1527,District 28,Instrument 4,13005,1
Hospital 1528,District 2,Instrument 3,145256,1
Hospital 1528,District 2,Instrument 8,8202,1
Hospital 1529,District 10,Instrument 2,25730,1
Hospital 1529,District 10,Instrument 3,4865,1
Hospital 153,District 13,Instrument 3,79236,1
Hospital 153,District 13,Instrument 4,24024,1
Hospital 153,District 20,Instrument 2,48012,1
Hospital 153,District 20,Instrument 3,69096,1
Hospital 153,District 28,Instrument 2,122310,1
Hospital 153,District 28,Instrument 3,41177,1
Hospital 153,District 28,Instrument 4,40083,1
Hospital 153,District 28,Instrument 5,8994,1
Hospital 153,District 32,Instrument 2,4320,1
Hospital 153,District 32,Instrument 3,10845,1
Hospital 153,District 32,Instrument 4,311,1
Hospital 153,District 34,Instrument 2,31860,1
Hospital 153,District 34,Instrument 5,7380,1
Hospital 153,District 34,Instrument 7,4560,1
Hospital 153,District 4,Instrument 2,33972,1
Hospital 153,District 41,Instrument 2,18765,1
Hospital 153,District 41,Instrument 3,84519,1
Hospital 153,District 41,Instrument 5,55752,1
Hospital 153,District 8,Instrument 2,36398,1
Hospital 1530,District 20,Instrument 2,402,1
Hospital 1530,District 20,Instrument 3,1344,1
Hospital 1530,District 50,Instrument 2,3733,1
Hospital 1530,District 50,Instrument 3,1007,1
Hospital 1531,District 18,Instrument 7,1864,1
Hospital 1531,District 32,Instrument 2,20880,1
Hospital 1531,District 32,Instrument 3,5220,1
Hospital 1531,District 32,Instrument 5,10800,1
Hospital 1532,District 13,Instrument 5,52872,1
Hospital 1532,District 20,Instrument 2,3000,1
Hospital 1532,District 20,Instrument 3,1200,1
Hospital 1532,District 34,Instrument 2,3608,1
Hospital 1532,District 34,Instrument 3,1527,1
Hospital 1532,District 34,Instrument 4,120,1
Hospital 1532,District 41,Instrument 2,8670,1
Hospital 1532,District 41,Instrument 3,3180,1
Hospital 1533,District 13,Instrument 3,720,1
Hospital 1533,District 20,Instrument 2,8677,1
Hospital 1533,District 20,Instrument 3,8771,1
Hospital 1533,District 28,Instrument 2,11820,1
Hospital 1533,District 28,Instrument 3,6240,1
Hospital 1533,District 34,Instrument 2,720,1
Hospital 1533,District 34,Instrument 3,480,1
Hospital 1533,District 41,Instrument 2,840,1
Hospital 1533,District 41,Instrument 3,1764,1
Hospital 1533,District 48,Instrument 2,2400,1
Hospital 1533,District 50,Instrument 3,216,1
Hospital 1534,District 13,Instrument 2,51612,1
Hospital 1534,District 13,Instrument 3,9044,1
Hospital 1534,District 13,Instrument 5,11160,1
Hospital 1534,District 28,Instrument 2,22560,1
Hospital 1534,District 28,Instrument 3,16920,1
Hospital 1534,District 28,Instrument 5,16000,1
Hospital 1534,District 28,Instrument 7,111074,1
Hospital 1534,District 50,Instrument 2,24147,1
Hospital 1534,District 50,Instrument 3,14108,1
Hospital 1535,District 13,Instrument 2,9160455,1
Hospital 1535,District 13,Instrument 3,4488178,1
Hospital 1535,District 13,Instrument 4,1685700,1
Hospital 1535,District 13,Instrument 5,525211,1
Hospital 1535,District 13,Instrument 8,6109492,1
Hospital 1535,District 17,Instrument 2,1065543,1
Hospital 1535,District 17,Instrument 3,15829,1
Hospital 1535,District 17,Instrument 4,587,1
Hospital 1535,District 18,Instrument 2,229500,1
Hospital 1535,District 18,Instrument 3,27000,1
Hospital 1535,District 18,Instrument 4,45000,1
Hospital 1535,District 20,Instrument 2,718202,1
Hospital 1535,District 20,Instrument 3,176341,1
Hospital 1535,District 20,Instrument 7,234,1
Hospital 1535,District 20,Instrument 8,150,1
Hospital 1535,District 34,Instrument 2,30420,1
Hospital 1535,District 34,Instrument 3,15108,1
Hospital 1535,District 34,Instrument 4,144,1
Hospital 1535,District 34,Instrument 5,9600,1
Hospital 1535,District 34,Instrument 7,6720,1
Hospital 1535,District 39,Instrument 2,122566,1
Hospital 1535,District 39,Instrument 4,1010,1
Hospital 1535,District 39,Instrument 7,318228,1
Hospital 1535,District 41,Instrument 2,36582,1
Hospital 1535,District 41,Instrument 3,24876,1
Hospital 1535,District 50,Instrument 2,351100,1
Hospital 1535,District 50,Instrument 3,115456,1
Hospital 1536,District 13,Instrument 3,3642,1
Hospital 1536,District 17,Instrument 2,1094,1
Hospital 1536,District 28,Instrument 2,41118,1
Hospital 1536,District 28,Instrument 3,8100,1
Hospital 1536,District 28,Instrument 7,211209,1
Hospital 1536,District 32,Instrument 5,900,1
Hospital 1536,District 34,Instrument 2,21612,1
Hospital 1536,District 34,Instrument 3,750,1
Hospital 1536,District 41,Instrument 2,27208,1
Hospital 1536,District 41,Instrument 3,14985,1
Hospital 1538,District 13,Instrument 2,406495,1
Hospital 1538,District 13,Instrument 3,43069,1
Hospital 1538,District 20,Instrument 2,8820,1
Hospital 1538,District 20,Instrument 3,7920,1
Hospital 1538,District 41,Instrument 2,2400,1
Hospital 1538,District 41,Instrument 3,19500,1
