Hospital_ID,Region_ID,District_ID,Instrument_ID,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Year Total,Year Average,Year Median,Max Year,Min Year,First Quarter Sum,Second Quarter Sum,Third Quarter Sum,Fourth Quarter Sum,First Quarter Avg,Second Quarter Avg,Third Quarter Avg,Fourth Quarter Avg,First Half Year Total,First Half Year Average,Second Half Year Total,Second Half Year Average
Hospital 598,Region 1,District 21,Instrument 2,14576,16979,13333,12308,15900,16372,8089,2743,7557,3539,9039,8670,129105.00,10758.75,10673.50,16979,2743,44888.00,44580.00,18389.00,21248.00,14962.67,14860.00,6129.67,7082.67,89468.00,14911.33,39637.00,8001.29
Hospital 598,Region 1,District 21,Instrument 3,0,0,0,0,0,0,3713,4176,3886,3088,3685,3369,21917.00,1826.42,1544.00,4176,0,0.00,0.00,11775.00,10142.00,0.00,0.00,3925.00,3380.67,0.00,0.00,21917.00,3131.00
Hospital 598,Region 1,District 21,Instrument 5,0,0,0,0,0,0,1986,1520,1499,1910,2198,1971,11084.00,923.67,749.50,2198,0,0.00,0.00,5005.00,6079.00,0.00,0.00,1668.33,2026.33,0.00,0.00,11084.00,1583.43
Hospital 598,Region 1,District 21,Instrument 6,0,0,0,0,0,0,1355,4301,1711,7806,1614,2371,19158.00,1596.50,677.50,7806,0,0.00,0.00,7367.00,11791.00,0.00,0.00,2455.67,3930.33,0.00,0.00,19158.00,2736.86
Hospital 598,Region 1,District 21,Instrument 7,0,0,0,0,0,0,85,1157,1788,937,937,937,5841.00,486.75,42.50,1788,0,0.00,0.00,3030.00,2811.00,0.00,0.00,1010.00,937.00,0.00,0.00,5841.00,834.43
Hospital 598,Region 1,District 25,Instrument 2,44,30,23,25,30,30,28,26,26,26,87,87,462.00,38.50,29.00,87,23,97.00,85.00,80.00,200.00,32.33,28.33,26.67,66.67,182.00,30.33,280.00,44.29
Hospital 598,Region 1,District 25,Instrument 3,7,7,7,7,65,60,60,66,59,50,0,0,388.00,32.33,28.50,66,0,21.00,132.00,185.00,50.00,7.00,44.00,61.67,16.67,153.00,25.50,235.00,42.14
Hospital 598,Region 1,District 27,Instrument 1,0,0,0,32,171,159,58,121,108,49,71,50,819.00,68.25,54.00,171,0,0.00,362.00,287.00,170.00,0.00,120.67,95.67,56.67,362.00,60.33,457.00,88.00
Hospital 598,Region 1,District 27,Instrument 2,0,0,0,4702,14062,3973,3694,6840,6196,5535,4300,3812,53114.00,4426.17,4136.50,14062,0,0.00,22737.00,16730.00,13647.00,0.00,7579.00,5576.67,4549.00,22737.00,3789.50,30377.00,4907.14
Hospital 598,Region 1,District 28,Instrument 1,1483,1414,1457,1266,1592,1616,1484,1371,1441,1336,1633,0,16093.00,1341.08,1449.00,1633,0,4354.00,4474.00,4296.00,2969.00,1451.33,1491.33,1432.00,989.67,8828.00,1471.33,7265.00,1268.71
Hospital 598,Region 1,District 28,Instrument 2,4658,5005,5118,9914,38183,21797,22138,21803,21817,25596,27988,26897,230914.00,19242.83,21810.00,38183,4658,14781.00,69894.00,65758.00,80481.00,4927.00,23298.00,21919.33,26827.00,84675.00,14112.50,146239.00,24005.14
Hospital 598,Region 1,District 28,Instrument 3,14321,14186,14132,27038,-9147,1255,1319,1100,1152,1132,1130,795,68413.00,5701.08,1203.50,27038,-9147,42639.00,19146.00,3571.00,3057.00,14213.00,6382.00,1190.33,1019.00,61785.00,10297.50,6628.00,1126.14
Hospital 598,Region 1,District 28,Instrument 6,1279,188,2211,83,540,523,191,2147,541,191,193,0,8087.00,673.92,358.00,2211,0,3678.00,1146.00,2879.00,384.00,1226.00,382.00,959.67,128.00,4824.00,804.00,3263.00,540.86
Hospital 598,Region 1,District 29,Instrument 1,399,339,262,0,0,0,0,0,0,0,0,0,1000.00,83.33,0.00,399,0,1000.00,0.00,0.00,0.00,333.33,0.00,0.00,0.00,1000.00,166.67,0.00,0.00
Hospital 598,Region 1,District 29,Instrument 2,3985,3391,2614,3605,4915,3996,2887,2676,2729,4745,5102,6115,46760.00,3896.67,3795.00,6115,2614,9990.00,12516.00,8292.00,15962.00,3330.00,4172.00,2764.00,5320.67,22506.00,3751.00,24254.00,4035.71
Hospital 598,Region 1,District 29,Instrument 3,729,332,261,404,421,455,437,623,538,562,467,499,5728.00,477.33,461.00,729,261,1322.00,1280.00,1598.00,1528.00,440.67,426.67,532.67,509.33,2602.00,433.67,3126.00,511.57
Hospital 598,Region 1,District 29,Instrument 4,13751,3039,1070,2834,1991,2954,3963,4205,4208,2901,3497,227,44640.00,3720.00,2996.50,13751,227,17860.00,7779.00,12376.00,6625.00,5953.33,2593.00,4125.33,2208.33,25639.00,4273.17,19001.00,3136.43
Hospital 598,Region 1,District 29,Instrument 5,22174,9111,9319,20881,23785,21799,21557,21237,21578,21265,35805,19835,248346.00,20695.50,21411.00,35805,9111,40604.00,66465.00,64372.00,76905.00,13534.67,22155.00,21457.33,25635.00,107069.00,17844.83,141277.00,23296.57
Hospital 598,Region 1,District 3,Instrument 2,21275,21229,21228,20671,21617,21201,23470,23429,22880,23553,30232,24127,274912.00,22909.33,22248.50,30232,20671,63732.00,63489.00,69779.00,77912.00,21244.00,21163.00,23259.67,25970.67,127221.00,21203.50,147691.00,24127.43
Hospital 598,Region 1,District 30,Instrument 2,0,0,0,0,0,0,0,0,0,0,0,14119,14119.00,1176.58,0.00,14119,0,0.00,0.00,0.00,14119.00,0.00,0.00,0.00,4706.33,0.00,0.00,14119.00,2017.00
Hospital 598,Region 1,District 31,Instrument 2,3,3,3,3,0,0,0,0,1,1,1,1,16.00,1.33,1.00,3,0,9.00,3.00,1.00,3.00,3.00,1.00,0.33,1.00,12.00,2.00,4.00,0.57
Hospital 598,Region 1,District 32,Instrument 1,0,0,0,0,176,151,130,131,140,126,160,140,1154.00,96.17,130.50,176,0,0.00,327.00,401.00,426.00,0.00,109.00,133.67,142.00,327.00,54.50,827.00,139.71
Hospital 598,Region 1,District 32,Instrument 2,2268,2670,2487,2235,3687,3281,3317,3621,3105,3198,3120,4007,36996.00,3083.00,3159.00,4007,2235,7425.00,9203.00,10043.00,10325.00,2475.00,3067.67,3347.67,3441.67,16628.00,2771.33,20368.00,3378.43
Hospital 598,Region 1,District 32,Instrument 3,970,1115,886,1328,1444,936,805,972,732,946,866,1126,12126.00,1010.50,958.00,1444,732,2971.00,3708.00,2509.00,2938.00,990.33,1236.00,836.33,979.33,6679.00,1113.17,5447.00,911.86
Hospital 598,Region 1,District 32,Instrument 4,828,726,752,874,0,0,0,0,0,0,0,0,3180.00,265.00,0.00,874,0,2306.00,874.00,0.00,0.00,768.67,291.33,0.00,0.00,3180.00,530.00,0.00,0.00
Hospital 598,Region 1,District 32,Instrument 5,133,134,132,133,142,144,108,178,139,135,141,137,1656.00,138.00,136.00,178,108,399.00,419.00,425.00,413.00,133.00,139.67,141.67,137.67,818.00,136.33,838.00,140.29
Hospital 598,Region 1,District 33,Instrument 2,22353,20063,24480,25642,21745,23423,25693,25876,20466,18720,20893,19953,269307.00,22442.25,22049.00,25876,18720,66896.00,70810.00,72035.00,59566.00,22298.67,23603.33,24011.67,19855.33,137706.00,22951.00,131601.00,22146.29
Hospital 598,Region 1,District 33,Instrument 3,83,74,130,133,82,87,153,151,138,145,144,121,1441.00,120.08,131.50,153,74,287.00,302.00,442.00,410.00,95.67,100.67,147.33,136.67,589.00,98.17,852.00,134.14
Hospital 598,Region 1,District 33,Instrument 4,2626,2224,2144,2197,2381,2373,2443,2387,2141,2170,2123,2129,27338.00,2278.17,2210.50,2626,2123,6994.00,6951.00,6971.00,6422.00,2331.33,2317.00,2323.67,2140.67,13945.00,2324.17,13393.00,2252.29
Hospital 598,Region 1,District 33,Instrument 6,948,344,378,382,0,0,0,0,0,0,0,0,2052.00,171.00,0.00,948,0,1670.00,382.00,0.00,0.00,556.67,127.33,0.00,0.00,2052.00,342.00,0.00,0.00
Hospital 598,Region 1,District 34,Instrument 1,105,97,117,110,165,173,172,166,160,156,169,171,1761.00,146.75,162.50,173,97,319.00,448.00,498.00,496.00,106.33,149.33,166.00,165.33,767.00,127.83,994.00,166.71
Hospital 598,Region 1,District 34,Instrument 2,4095,4328,4479,3900,5454,5736,5680,6235,6353,8369,5717,7586,67932.00,5661.00,5698.50,8369,3900,12902.00,15090.00,18268.00,21672.00,4300.67,5030.00,6089.33,7224.00,27992.00,4665.33,39940.00,6525.14
Hospital 598,Region 1,District 34,Instrument 3,1011,854,934,916,2189,1229,1194,1151,1165,1130,1064,1079,13916.00,1159.67,1104.50,2189,854,2799.00,4334.00,3510.00,3273.00,933.00,1444.67,1170.00,1091.00,7133.00,1188.83,6783.00,1144.57
Hospital 598,Region 1,District 34,Instrument 4,1127,1267,1713,1402,2205,3929,1173,1097,0,0,0,0,13913.00,1159.42,1150.00,3929,0,4107.00,7536.00,2270.00,0.00,1369.00,2512.00,756.67,0.00,11643.00,1940.50,2270.00,885.57
Hospital 598,Region 1,District 34,Instrument 5,420,494,372,409,324,530,544,550,554,917,675,696,6485.00,540.42,537.00,917,324,1286.00,1263.00,1648.00,2288.00,428.67,421.00,549.33,762.67,2549.00,424.83,3936.00,638.00
Hospital 598,Region 1,District 34,Instrument 7,39,26,26,26,179,187,224,205,26,26,26,26,1016.00,84.67,26.00,224,26,91.00,392.00,455.00,78.00,30.33,130.67,151.67,26.00,483.00,80.50,533.00,102.86
Hospital 598,Region 1,District 35,Instrument 2,5169,7277,30123,19938,23580,27526,18976,21237,21237,21237,21237,21237,238774.00,19897.83,21237.00,30123,5169,42569.00,71044.00,61450.00,63711.00,14189.67,23681.33,20483.33,21237.00,113613.00,18935.50,125161.00,21812.43
Hospital 598,Region 1,District 37,Instrument 3,44,102,109,109,109,109,-6,-4,0,0,0,0,572.00,47.67,22.00,109,-6,255.00,327.00,-10.00,0.00,85.00,109.00,-3.33,0.00,582.00,97.00,-10.00,14.14
Hospital 598,Region 1,District 39,Instrument 1,1085,1205,1204,1220,1264,1258,1248,1331,1343,1316,1317,1581,15372.00,1281.00,1261.00,1581,1085,3494.00,3742.00,3922.00,4214.00,1164.67,1247.33,1307.33,1404.67,7236.00,1206.00,8136.00,1342.00
Hospital 598,Region 1,District 39,Instrument 2,16730,20069,20061,20326,21055,20964,20784,22164,22370,21909,21936,26310,254678.00,21223.17,21009.50,26310,16730,56860.00,62345.00,65318.00,70155.00,18953.33,20781.67,21772.67,23385.00,119205.00,19867.50,135473.00,22348.14
Hospital 598,Region 1,District 39,Instrument 4,10557,593,5841,3745,3966,4605,4463,4207,4187,4027,3973,38,50202.00,4183.50,4107.00,10557,38,16991.00,12316.00,12857.00,8038.00,5663.67,4105.33,4285.67,2679.33,29307.00,4884.50,20895.00,3642.86
Hospital 598,Region 1,District 4,Instrument 2,12797,12675,12620,12557,12548,10898,10511,10677,10905,10818,10765,8468,136239.00,11353.25,10901.50,12797,8468,38092.00,36003.00,32093.00,30051.00,12697.33,12001.00,10697.67,10017.00,74095.00,12349.17,62144.00,10434.57
Hospital 598,Region 1,District 41,Instrument 1,1315,1347,1359,894,1086,1086,965,1288,1211,1212,1412,1260,14435.00,1202.92,1236.00,1412,894,4021.00,3066.00,3464.00,3884.00,1340.33,1022.00,1154.67,1294.67,7087.00,1181.17,7348.00,1204.86
Hospital 598,Region 1,District 41,Instrument 2,35617,35215,35984,35992,35027,34975,70458,-2050,9385,-1588,-14430,11220,285805.00,23817.08,35001.00,70458,-14430,106816.00,105994.00,77793.00,-4798.00,35605.33,35331.33,25931.00,-1599.33,212810.00,35468.33,72995.00,15424.29
Hospital 598,Region 1,District 41,Instrument 3,6565,6332,6133,5948,6180,6000,31473,31713,31577,31068,30715,34421,228125.00,19010.42,18640.00,34421,5948,19030.00,18128.00,94763.00,96204.00,6343.33,6042.67,31587.67,32068.00,37158.00,6193.00,190967.00,28138.14
Hospital 598,Region 1,District 41,Instrument 5,3097,2088,3145,2775,2532,2520,2532,3024,2550,3134,3134,3020,33551.00,2795.92,2897.50,3145,2088,8330.00,7827.00,8106.00,9288.00,2776.67,2609.00,2702.00,3096.00,16157.00,2692.83,17394.00,2844.86
Hospital 598,Region 1,District 41,Instrument 8,1,0,0,0,0,0,0,0,0,0,0,0,1.00,0.08,0.00,1,0,1.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,1.00,0.17,0.00,0.00
Hospital 598,Region 1,District 43,Instrument 2,29678,17500,15969,17633,19067,19067,19067,19067,19067,15904,2651,2651,197321.00,16443.42,18350.00,29678,2651,63147.00,55767.00,57201.00,21206.00,21049.00,18589.00,19067.00,7068.67,118914.00,19819.00,78407.00,13924.86
Hospital 598,Region 1,District 46,Instrument 2,14,14,0,14,14,14,14,14,14,14,0,0,126.00,10.50,14.00,14,0,28.00,42.00,42.00,14.00,9.33,14.00,14.00,4.67,70.00,11.67,56.00,10.00
Hospital 598,Region 1,District 46,Instrument 3,0,0,43,0,0,0,0,0,0,0,0,0,43.00,3.58,0.00,43,0,43.00,0.00,0.00,0.00,14.33,0.00,0.00,0.00,43.00,7.17,0.00,0.00
Hospital 598,Region 1,District 47,Instrument 2,0,0,0,0,0,0,0,0,0,0,312,3,315.00,26.25,0.00,312,0,0.00,0.00,0.00,315.00,0.00,0.00,0.00,105.00,0.00,0.00,315.00,45.00
Hospital 598,Region 1,District 47,Instrument 3,0,0,0,0,0,0,0,0,0,0,32,0,32.00,2.67,0.00,32,0,0.00,0.00,0.00,32.00,0.00,0.00,0.00,10.67,0.00,0.00,32.00,4.57
Hospital 598,Region 1,District 48,Instrument 2,1330,1350,1235,1267,1417,0,0,0,0,0,0,0,6599.00,549.92,0.00,1417,0,3915.00,2684.00,0.00,0.00,1305.00,894.67,0.00,0.00,6599.00,1099.83,0.00,0.00
Hospital 598,Region 1,District 48,Instrument 3,1777,1811,1783,1845,1451,0,0,0,0,0,0,0,8667.00,722.25,0.00,1845,0,5371.00,3296.00,0.00,0.00,1790.33,1098.67,0.00,0.00,8667.00,1444.50,0.00,0.00
Hospital 598,Region 1,District 48,Instrument 7,0,0,0,0,0,2611,2720,4094,3060,3155,3143,3319,22102.00,1841.83,2665.50,4094,0,0.00,2611.00,9874.00,9617.00,0.00,870.33,3291.33,3205.67,2611.00,435.17,19491.00,3157.43
Hospital 598,Region 1,District 49,Instrument 2,624,705,561,794,944,834,646,638,501,996,778,486,8507.00,708.92,675.50,996,486,1890.00,2572.00,1785.00,2260.00,630.00,857.33,595.00,753.33,4462.00,743.67,4045.00,697.00
Hospital 598,Region 1,District 50,Instrument 1,2695,2623,2712,2520,2520,2520,2520,2520,2373,2252,2372,2138,29765.00,2480.42,2520.00,2712,2138,8030.00,7560.00,7413.00,6762.00,2676.67,2520.00,2471.00,2254.00,15590.00,2598.33,14175.00,2385.00
Hospital 598,Region 1,District 50,Instrument 10,3250,37690,270612,3250,4414,177803,3250,3700,3250,43090,403504,88216,1042029.00,86835.75,21052.00,403504,3250,311552.00,185467.00,10200.00,534810.00,103850.67,61822.33,3400.00,178270.00,497019.00,82836.50,545010.00,103259.00
Hospital 598,Region 1,District 50,Instrument 11,5626,5903,6118,6118,10750,9255,9090,9070,8864,13269,21112,15167,120342.00,10028.50,9080.00,21112,5626,17647.00,26123.00,27024.00,49548.00,5882.33,8707.67,9008.00,16516.00,43770.00,7295.00,76572.00,12261.00
Hospital 598,Region 1,District 50,Instrument 15,76794,78453,50694,-226712,423999,55094,72900,39766,56597,49554,47469,43192,767800.00,63983.33,52894.00,423999,-226712,205941.00,252381.00,169263.00,140215.00,68647.00,84127.00,56421.00,46738.33,458322.00,76387.00,309478.00,52081.71
Hospital 598,Region 1,District 50,Instrument 2,142891,149003,133572,121461,171447,168146,129634,183119,182836,171211,76606,176604,1806530.00,150544.17,158574.50,183119,76606,425466.00,461054.00,495589.00,424421.00,141822.00,153684.67,165196.33,141473.67,886520.00,147753.33,920010.00,155450.86
Hospital 598,Region 1,District 50,Instrument 3,7,7,6,4,1,12,111,48,48,121,36,45,446.00,37.17,24.00,121,1,20.00,17.00,207.00,202.00,6.67,5.67,69.00,67.33,37.00,6.17,409.00,60.14
Hospital 598,Region 1,District 50,Instrument 5,35340,42366,40890,37532,48098,43783,16263,29941,44428,41633,43520,29586,453380.00,37781.67,41261.50,48098,16263,118596.00,129413.00,90632.00,114739.00,39532.00,43137.67,30210.67,38246.33,248009.00,41334.83,205371.00,35593.43
Hospital 598,Region 1,District 50,Instrument 6,0,7235,7312,7235,0,0,0,0,0,0,0,0,21782.00,1815.17,0.00,7312,0,14547.00,7235.00,0.00,0.00,4849.00,2411.67,0.00,0.00,21782.00,3630.33,0.00,0.00
Hospital 598,Region 1,District 50,Instrument 7,9138,9197,9106,9122,9174,5799,8418,917653,902823,5841,-891019,4928,1000180.00,83348.33,9114.00,917653,-891019,27441.00,24095.00,1828894.00,-880250.00,9147.00,8031.67,609631.33,-293416.67,51536.00,8589.33,948644.00,136349.00
Hospital 598,Region 1,District 50,Instrument 8,0,0,0,0,2141,1784,1387,1684,1622,1724,1961,1867,14170.00,1180.83,1653.00,2141,0,0.00,3925.00,4693.00,5552.00,0.00,1308.33,1564.33,1850.67,3925.00,654.17,10245.00,1718.43
Hospital 598,Region 1,District 51,Instrument 2,0,0,0,0,67,85,124,159,119,165,154,148,1021.00,85.08,102.00,165,0,0.00,152.00,402.00,467.00,0.00,50.67,134.00,155.67,152.00,25.33,869.00,136.29
Hospital 598,Region 1,District 51,Instrument 3,0,0,0,0,5,5,10,10,12,13,13,17,85.00,7.08,7.50,17,0,0.00,10.00,32.00,43.00,0.00,3.33,10.67,14.33,10.00,1.67,75.00,11.43
Hospital 598,Region 1,District 52,Instrument 2,0,0,2850,0,0,0,0,0,0,0,0,0,2850.00,237.50,0.00,2850,0,2850.00,0.00,0.00,0.00,950.00,0.00,0.00,0.00,2850.00,475.00,0.00,0.00
Hospital 598,Region 1,District 52,Instrument 7,0,2863,2872,2850,2845,2831,2873,2866,4507,16133,15046,16491,72177.00,6014.75,2869.00,16491,0,5735.00,8526.00,10246.00,47670.00,1911.67,2842.00,3415.33,15890.00,14261.00,2376.83,57916.00,8678.14
Hospital 598,Region 1,District 6,Instrument 2,0,0,0,0,26135,25871,24467,23315,21321,20003,25337,20986,187435.00,15619.58,21153.50,26135,0,0.00,52006.00,69103.00,66326.00,0.00,17335.33,23034.33,22108.67,52006.00,8667.67,135429.00,23042.86
Hospital 598,Region 1,District 8,Instrument 1,43,43,43,43,43,0,0,0,0,0,0,0,215.00,17.92,0.00,43,0,129.00,86.00,0.00,0.00,43.00,28.67,0.00,0.00,215.00,35.83,0.00,0.00
Hospital 598,Region 1,District 8,Instrument 2,309,307,307,306,307,9432,9687,6978,7598,7559,8132,8007,58929.00,4910.75,7268.50,9687,306,923.00,10045.00,24263.00,23698.00,307.67,3348.33,8087.67,7899.33,10968.00,1828.00,47961.00,8199.00
Hospital 598,Region 1,District 8,Instrument 6,9006,8682,8995,9046,8422,0,0,0,0,0,0,0,44151.00,3679.25,0.00,9046,0,26683.00,17468.00,0.00,0.00,8894.33,5822.67,0.00,0.00,44151.00,7358.50,0.00,0.00
Hospital 598,Region 1,District 9,Instrument 2,-174,2764,0,649,649,649,649,649,649,649,649,649,8431.00,702.58,649.00,2764,-174,2590.00,1947.00,1947.00,1947.00,863.33,649.00,649.00,649.00,4537.00,756.17,3894.00,649.00
Hospital 599,Region 3,District 12,Instrument 2,1088,947,1013,871,982,1063,1339,1377,740,1160,1159,2163,13902.00,1158.50,1075.50,2163,740,3048.00,2916.00,3456.00,4482.00,1016.00,972.00,1152.00,1494.00,5964.00,994.00,7938.00,1285.86
Hospital 599,Region 3,District 12,Instrument 3,3593,5472,2619,832,863,923,1128,1060,972,1037,994,0,19493.00,1624.42,1015.50,5472,0,11684.00,2618.00,3160.00,2031.00,3894.67,872.67,1053.33,677.00,14302.00,2383.67,5191.00,873.43
Hospital 599,Region 3,District 12,Instrument 8,5,5,5,5,5,5,5,5,5,5,5,0,55.00,4.58,5.00,5,0,15.00,15.00,15.00,10.00,5.00,5.00,5.00,3.33,30.00,5.00,25.00,4.29
Hospital 599,Region 3,District 13,Instrument 1,1503,1578,1562,1556,1460,0,0,0,0,0,0,0,7659.00,638.25,0.00,1578,0,4643.00,3016.00,0.00,0.00,1547.67,1005.33,0.00,0.00,7659.00,1276.50,0.00,0.00
Hospital 599,Region 3,District 13,Instrument 2,54353,59910,53758,60303,57210,59909,60091,57434,51782,54710,53652,65864,688976.00,57414.67,57322.00,65864,51782,168021.00,177422.00,169307.00,174226.00,56007.00,59140.67,56435.67,58075.33,345443.00,57573.83,343533.00,57634.57
Hospital 599,Region 3,District 13,Instrument 3,2929,2888,2994,3559,2781,18501,18906,12199,9783,11246,10078,12489,108353.00,9029.42,9930.50,18906,2781,8811.00,24841.00,40888.00,33813.00,2937.00,8280.33,13629.33,11271.00,33652.00,5608.67,74701.00,13314.57
Hospital 599,Region 3,District 13,Instrument 4,12291,11031,11114,11552,9643,0,0,0,0,0,0,0,55631.00,4635.92,0.00,12291,0,34436.00,21195.00,0.00,0.00,11478.67,7065.00,0.00,0.00,55631.00,9271.83,0.00,0.00
Hospital 599,Region 3,District 13,Instrument 5,9372,9051,8921,9875,9016,11414,10037,9759,8438,9736,9638,10316,115573.00,9631.08,9687.00,11414,8438,27344.00,30305.00,28234.00,29690.00,9114.67,10101.67,9411.33,9896.67,57649.00,9608.17,57924.00,9905.43
Hospital 599,Region 3,District 13,Instrument 8,0,0,0,0,0,0,496,535,550,488,504,557,3130.00,260.83,244.00,557,0,0.00,0.00,1581.00,1549.00,0.00,0.00,527.00,516.33,0.00,0.00,3130.00,447.14
Hospital 599,Region 3,District 18,Instrument 1,64,75,57,65,67,62,64,61,75,73,55,58,776.00,64.67,64.00,75,55,196.00,194.00,200.00,186.00,65.33,64.67,66.67,62.00,390.00,65.00,386.00,64.00
Hospital 599,Region 3,District 18,Instrument 2,686,803,600,693,715,759,752,689,712,840,781,836,8866.00,738.83,733.50,840,600,2089.00,2167.00,2153.00,2457.00,696.33,722.33,717.67,819.00,4256.00,709.33,4610.00,767.00
Hospital 599,Region 3,District 18,Instrument 3,0,0,1,1,3,1,0,54,157,86,74,162,539.00,44.92,2.00,162,0,1.00,5.00,211.00,322.00,0.33,1.67,70.33,107.33,6.00,1.00,533.00,76.29
Hospital 599,Region 3,District 18,Instrument 4,13,28,9,9,9,10,9,0,0,0,0,0,87.00,7.25,9.00,28,0,50.00,28.00,9.00,0.00,16.67,9.33,3.00,0.00,78.00,13.00,9.00,2.71
Hospital 599,Region 3,District 18,Instrument 6,0,0,0,0,0,0,0,10,-3,-47,53,-4,9.00,0.75,0.00,53,-47,0.00,0.00,7.00,2.00,0.00,0.00,2.33,0.67,0.00,0.00,9.00,1.29
Hospital 599,Region 3,District 18,Instrument 7,48,48,48,48,48,48,48,48,0,0,274,67,725.00,60.42,48.00,274,0,144.00,144.00,96.00,341.00,48.00,48.00,32.00,113.67,288.00,48.00,437.00,69.29
Hospital 599,Region 3,District 19,Instrument 5,185,186,-77,0,0,0,0,0,0,0,0,0,294.00,24.50,0.00,186,-77,294.00,0.00,0.00,0.00,98.00,0.00,0.00,0.00,294.00,49.00,0.00,0.00
Hospital 599,Region 3,District 20,Instrument 1,1112,3,1175,0,0,3,1117,25,966,51,806,13,5271.00,439.25,38.00,1175,0,2290.00,3.00,2108.00,870.00,763.33,1.00,702.67,290.00,2293.00,382.17,2978.00,425.86
Hospital 599,Region 3,District 20,Instrument 2,15029,33,15878,0,16562,33,15095,337,13056,684,10886,176,87769.00,7314.08,5785.00,16562,0,30940.00,16595.00,28488.00,11746.00,10313.33,5531.67,9496.00,3915.33,47535.00,7922.50,40234.00,5752.43
Hospital 599,Region 3,District 20,Instrument 3,12810,0,11956,0,13680,0,14013,38,10537,118,11156,31,74339.00,6194.92,5327.50,14013,0,24766.00,13680.00,24588.00,11305.00,8255.33,4560.00,8196.00,3768.33,38446.00,6407.67,35893.00,5127.57
Hospital 599,Region 3,District 20,Instrument 6,639,0,6,0,6,0,6,0,79,0,39,0,775.00,64.58,3.00,639,0,645.00,6.00,85.00,39.00,215.00,2.00,28.33,13.00,651.00,108.50,124.00,17.71
Hospital 599,Region 3,District 20,Instrument 7,2306,0,2265,0,2224,0,2259,0,2262,0,3926,0,15242.00,1270.17,1112.00,3926,0,4571.00,2224.00,4521.00,3926.00,1523.67,741.33,1507.00,1308.67,6795.00,1132.50,8447.00,1206.71
Hospital 599,Region 3,District 20,Instrument 8,0,0,0,0,3,0,0,0,0,0,0,0,3.00,0.25,0.00,3,0,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,0.50,0.00,0.00
Hospital 599,Region 3,District 25,Instrument 2,35,110,67,65,65,65,60,60,60,60,62,62,771.00,64.25,62.00,110,35,212.00,195.00,180.00,184.00,70.67,65.00,60.00,61.33,407.00,67.83,364.00,61.29
Hospital 599,Region 3,District 28,Instrument 1,532,522,548,481,575,617,574,492,498,447,519,0,5805.00,483.75,520.50,617,0,1602.00,1673.00,1564.00,966.00,534.00,557.67,521.33,322.00,3275.00,545.83,2530.00,449.57
Hospital 599,Region 3,District 28,Instrument 2,16479,15830,16493,14113,15596,14678,16348,2930,10926,12093,12478,15315,163279.00,13606.58,14996.50,16493,2930,48802.00,44387.00,30204.00,39886.00,16267.33,14795.67,10068.00,13295.33,93189.00,15531.50,70090.00,12109.71
