Hospital_ID,District_ID,Instrument_ID,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Year Total,Year Average,Year Median,Max Year,Min Year,First Quarter Sum,Second Quarter Sum,Third Quarter Sum,Fourth Quarter Sum,First Quarter Avg,Second Quarter Avg,Third Quarter Avg,Fourth Quarter Avg,First Half Year Total,First Half Year Average,Second Half Year Total,Second Half Year Average,Hospital_employees,Annual_Projected_Revenue,Buy_or_not
Hospital 1177,District 28,Instrument 6,349,174,-612,84,1138,133,91,73,299,152,266,0,2147,178.92,142.5,1138,-612,-89,1355,463,418,-29.67,451.67,154.33,139.33,1266,881,211,144.86,17290,0,0
Hospital 1177,District 28,Instrument 8,173,13,56,68,67,73,93,83,216,674,187,0,1703,141.92,78,674,0,242,208,392,861,80.67,69.33,130.67,287,450,1253,75,189.43,17290,0,0
Hospital 1177,District 44,Instrument 2,2787,2809,2983,2460,3025,3133,2772,2894,3034,3479,3021,3112,35509,2959.08,3002,3479,2460,8579,8618,8700,9612,2859.67,2872.67,2900,3204,17197,18312,2866.17,3063.57,132,0,0
Hospital 1177,District 44,Instrument 3,180,201,267,160,0,0,0,0,0,0,0,0,808,67.33,0,267,0,648,160,0,0,216,53.33,0,0,808,0,134.67,0,132,0,0
Hospital 1177,District 44,Instrument 7,109,117,109,105,131,62,115,116,126,123,121,126,1360,113.33,116.5,131,62,335,298,357,370,111.67,99.33,119,123.33,633,727,105.5,112.71,132,0,0
Hospital 1177,District 48,Instrument 3,226,226,226,226,226,0,0,0,0,0,0,0,1130,94.17,0,226,0,678,452,0,0,226,150.67,0,0,1130,0,188.33,0,20,0,0
Hospital 1177,District 48,Instrument 7,0,0,0,0,0,226,226,226,226,226,226,226,1582,131.83,226,226,0,0,226,678,678,0,75.33,226,226,226,1356,37.67,226,20,0,0
Hospital 1177,District 6,Instrument 2,0,0,0,0,9756,7800,3053,2756,2596,2829,2489,2339,33618,2801.5,2542.5,9756,0,0,17556,8405,7657,0,5852,2801.67,2552.33,17556,16062,2926,3408.86,23766,0,0
Hospital 1177,District 9,Instrument 2,0,0,193,91,91,91,91,91,91,91,91,91,1012,84.33,91,193,0,193,273,273,273,64.33,91,91,91,466,546,77.67,91,500,0,0
Hospital 1178,District 13,Instrument 1,19,25,14,14,15,0,0,0,0,0,0,0,87,7.25,0,25,0,58,29,0,0,19.33,9.67,0,0,87,0,14.5,0,9,0,0
Hospital 1178,District 13,Instrument 2,600,752,546,545,626,720,710,590,596,552,621,680,7538,628.17,610.5,752,545,1898,1891,1896,1853,632.67,630.33,632,617.67,3789,3749,631.5,638.43,9,0,0
Hospital 1178,District 13,Instrument 3,54,54,54,46,34,12,0,8,4,16,0,4,286,23.83,14,54,0,162,92,12,20,54,30.67,4,6.67,254,32,42.33,6.29,9,0,0
Hospital 1178,District 34,Instrument 2,4,4,4,4,4,4,4,4,6,6,6,6,56,4.67,4,6,4,12,12,14,18,4,4,4.67,6,24,32,4,5.14,42,0,0
Hospital 1178,District 34,Instrument 3,4,4,4,4,4,4,4,4,4,4,4,4,48,4,4,4,4,12,12,12,12,4,4,4,4,24,24,4,4,42,0,0
Hospital 1178,District 34,Instrument 4,3,3,3,3,3,3,3,3,0,0,0,0,24,2,3,3,0,9,9,6,0,3,3,2,0,18,6,3,1.29,42,0,0
Hospital 1178,District 34,Instrument 5,2,2,2,2,2,2,2,2,2,2,2,2,24,2,2,2,2,6,6,6,6,2,2,2,2,12,12,2,2,42,0,0
Hospital 1178,District 41,Instrument 1,5,4,4,2,10,10,4,5,7,8,8,6,73,6.08,5.5,10,2,13,22,16,22,4.33,7.33,5.33,7.33,35,38,5.83,6.86,2,0,0
Hospital 1178,District 41,Instrument 2,144,144,120,143,131,137,184,198,132,182,170,170,1855,154.58,144,198,120,408,411,514,522,136,137,171.33,174,819,1036,136.5,167.57,2,0,0
Hospital 1178,District 41,Instrument 3,42,42,46,11,11,10,8,8,8,7,7,8,208,17.33,9,46,7,130,32,24,22,43.33,10.67,8,7.33,162,46,27,8,2,0,0
Hospital 1178,District 41,Instrument 5,0,0,0,4,59,59,59,27,27,28,28,29,320,26.67,27.5,59,0,0,122,113,85,0,40.67,37.67,28.33,122,198,20.33,36.71,2,0,0
Hospital 1179,District 37,Instrument 2,524,668,535,438,737,880,627,526,397,140,244,0,5716,476.33,525,880,0,1727,2055,1550,384,575.67,685,516.67,128,3782,1934,630.33,402,4,0,0
Hospital 1179,District 37,Instrument 3,6,5,5,5,5,0,5,5,5,5,5,5,56,4.67,5,6,0,16,10,15,15,5.33,3.33,5,5,26,30,4.33,4.29,4,0,0
Hospital 1179,District 6,Instrument 2,0,0,0,0,4397,7174,5905,4508,3852,4129,8573,6544,45082,3756.83,4263,8573,0,0,11571,14265,19246,0,3857,4755,6415.33,11571,33511,1928.5,5812.14,324,0,0
Hospital 118,District 12,Instrument 2,0,0,0,0,0,0,0,0,69829,67844,60032,0,197705,16475.42,0,69829,0,0,0,69829,127876,0,0,23276.33,42625.33,0,197705,0,28243.57,4688,0,0
Hospital 118,District 12,Instrument 3,0,0,0,0,0,0,0,0,7940,9684,7000,0,24624,2052,0,9684,0,0,0,7940,16684,0,0,2646.67,5561.33,0,24624,0,3517.71,4688,0,0
Hospital 118,District 12,Instrument 8,0,0,0,0,0,0,0,0,280,302,320,0,902,75.17,0,320,0,0,0,280,622,0,0,93.33,207.33,0,902,0,128.86,4688,0,0
Hospital 1180,District 20,Instrument 1,156,120,183,118,0,141,628,564,2253,834,3458,-344,8111,675.92,169.5,3458,-344,459,259,3445,3948,153,86.33,1148.33,1316,718,7393,119.67,1076.29,1351,0,0
Hospital 1180,District 20,Instrument 6,409,1001,409,915,409,944,409,931,409,27,477,24,6364,530.33,409,1001,24,1819,2268,1749,528,606.33,756,583,176,4087,2277,681.17,460.14,1351,0,0
Hospital 1180,District 32,Instrument 1,0,0,0,0,12,12,13,10,9,8,10,10,84,7,9.5,13,0,0,24,32,28,0,8,10.67,9.33,24,60,4,10.29,8,0,0
Hospital 1180,District 32,Instrument 2,132,229,182,164,177,195,211,278,259,290,250,250,2617,218.08,220,290,132,543,536,748,790,181,178.67,249.33,263.33,1079,1538,179.83,247.57,8,0,0
Hospital 1180,District 32,Instrument 3,25,125,68,69,67,67,68,50,47,44,74,75,779,64.92,67.5,125,25,218,203,165,193,72.67,67.67,55,64.33,421,358,70.17,60.71,8,0,0
Hospital 1180,District 32,Instrument 5,48,56,60,59,53,53,53,53,53,87,95,95,765,63.75,54.5,95,48,164,165,159,277,54.67,55,53,92.33,329,436,54.83,69.86,8,0,0
Hospital 1180,District 41,Instrument 2,29,29,9,9,9,9,9,9,9,4,4,4,133,11.08,9,29,4,67,27,27,12,22.33,9,9,4,94,39,15.67,6.86,745,0,0
Hospital 1180,District 41,Instrument 3,93,93,87,87,91,93,92,95,91,94,92,92,1100,91.67,92,95,87,273,271,278,278,91,90.33,92.67,92.67,544,556,90.67,92.71,745,0,0
Hospital 1181,District 10,Instrument 1,49,48,48,50,43,47,38,51,40,32,118,53,617,51.42,48,118,32,145,140,129,203,48.33,46.67,43,67.67,285,332,47.5,54.14,31,0,0
Hospital 1181,District 10,Instrument 2,987,1102,902,1094,968,1037,1050,1114,1158,1291,1083,1276,13062,1088.5,1088.5,1291,902,2991,3099,3322,3650,997,1033,1107.33,1216.67,6090,6972,1015,1144.14,31,0,0
Hospital 1181,District 10,Instrument 3,87,105,93,145,86,170,865,99,204,98,101,399,2452,204.33,103,865,86,285,401,1168,598,95,133.67,389.33,199.33,686,1766,114.33,276.57,31,0,0
Hospital 1181,District 10,Instrument 4,19,19,19,19,19,18,13,13,13,13,13,15,193,16.08,16.5,19,13,57,56,39,41,19,18.67,13,13.67,113,80,18.83,14,31,0,0
Hospital 1181,District 10,Instrument 6,155,122,176,42,111,100,95,100,94,160,109,126,1390,115.83,110,176,42,453,253,289,395,151,84.33,96.33,131.67,706,684,117.67,112,31,0,0
Hospital 1181,District 10,Instrument 7,10,10,10,10,0,10,10,10,10,10,10,10,110,9.17,10,10,0,30,20,30,30,10,6.67,10,10,50,60,8.33,10,31,0,0
Hospital 1181,District 12,Instrument 2,4523,4925,4595,4604,7228,4783,4596,4241,4483,4446,4357,4560,57341,4778.42,4577.5,7228,4241,14043,16615,13320,13363,4681,5538.33,4440,4454.33,30658,26683,5109.67,4495.14,373,0,0
Hospital 1181,District 12,Instrument 3,0,0,0,0,69,69,93,69,93,67,67,0,527,43.92,67,93,0,0,138,255,134,0,46,85,44.67,138,389,23,65.43,373,0,0
Hospital 1181,District 13,Instrument 1,186,195,182,204,172,0,0,0,0,0,0,0,939,78.25,0,204,0,563,376,0,0,187.67,125.33,0,0,939,0,156.5,0,153,0,0
Hospital 1181,District 13,Instrument 8,0,0,0,0,0,0,97,100,99,103,99,105,603,50.25,48.5,105,0,0,0,296,307,0,0,98.67,102.33,0,603,0,86.14,153,0,0
Hospital 1181,District 15,Instrument 1,49,40,42,24,36,39,39,42,36,33,40,43,463,38.58,39.5,49,24,131,99,117,116,43.67,33,39,38.67,230,233,38.33,38.86,5,0,0
Hospital 1181,District 15,Instrument 7,831,831,831,831,0,0,0,0,0,0,0,0,3324,277,0,831,0,2493,831,0,0,831,277,0,0,3324,0,554,0,5,0,0
Hospital 1181,District 17,Instrument 1,262,271,242,222,266,177,216,206,223,232,278,102,2697,224.75,227.5,278,102,775,665,645,612,258.33,221.67,215,204,1440,1257,240,204.86,68,0,0
Hospital 1181,District 17,Instrument 3,186,152,162,144,150,0,0,0,0,0,0,0,794,66.17,0,186,0,500,294,0,0,166.67,98,0,0,794,0,132.33,0,68,0,0
Hospital 1181,District 18,Instrument 1,75,64,55,74,69,67,63,59,67,63,51,75,782,65.17,65.5,75,51,194,210,189,189,64.67,70,63,63,404,378,67.33,63.57,885,0,0
Hospital 1181,District 18,Instrument 2,957,927,742,868,877,1002,894,647,709,845,805,965,10238,853.17,872.5,1002,647,2626,2747,2250,2615,875.33,915.67,750,871.67,5373,4865,895.5,838.14,885,0,0
Hospital 1181,District 18,Instrument 3,5,5,5,5,4,2,1,127,204,63,134,145,700,58.33,5,204,1,15,11,332,342,5,3.67,110.67,114,26,674,4.33,96.57,885,0,0
Hospital 1181,District 18,Instrument 4,100,5,5,126,40,3,7,0,0,0,0,0,286,23.83,4,126,0,110,169,7,0,36.67,56.33,2.33,0,279,7,46.5,1.43,885,0,0
Hospital 1181,District 18,Instrument 5,0,0,0,0,16,26,26,21,22,21,21,21,174,14.5,21,26,0,0,42,69,63,0,14,23,21,42,132,7,22.57,885,0,0
Hospital 1181,District 18,Instrument 6,0,0,0,0,0,0,0,10,-4,-45,59,-5,15,1.25,0,59,-45,0,0,6,9,0,0,2,3,0,15,0,2.14,885,0,0
Hospital 1181,District 19,Instrument 1,206,187,188,191,206,50,42,37,52,51,53,44,1307,108.92,52.5,206,37,581,447,131,148,193.67,149,43.67,49.33,1028,279,171.33,47,9,0,0
Hospital 1181,District 19,Instrument 2,506,435,390,420,395,418,369,373,613,715,406,339,5379,448.25,412,715,339,1331,1233,1355,1460,443.67,411,451.67,486.67,2564,2815,427.33,461.86,9,0,0
Hospital 1181,District 20,Instrument 1,0,1018,0,761,0,735,0,-601,0,671,0,676,3260,271.67,0,1018,-601,1018,1496,-601,1347,339.33,498.67,-200.33,449,2514,746,419,211.57,303,0,0
Hospital 1181,District 20,Instrument 6,0,24,0,24,0,24,0,24,0,24,0,355,475,39.58,12,355,0,24,48,24,379,8,16,8,126.33,72,403,12,61,303,0,0
Hospital 1181,District 20,Instrument 8,0,0,0,0,0,0,0,0,0,0,0,4,4,0.33,0,4,0,0,0,0,4,0,0,0,1.33,0,4,0,0.57,303,0,0
Hospital 1181,District 21,Instrument 2,180,125,142,210,152,159,56,79,81,1,40,50,1275,106.25,103,210,1,447,521,216,91,149,173.67,72,30.33,968,307,161.33,66.57,13,0,0
Hospital 1181,District 21,Instrument 3,0,0,0,0,0,0,36,56,70,33,101,82,378,31.5,16.5,101,0,0,0,162,216,0,0,54,72,0,378,0,54,13,0,0
Hospital 1181,District 21,Instrument 6,0,0,0,0,0,0,12,13,13,0,1,2,41,3.42,0,13,0,0,0,38,3,0,0,12.67,1,0,41,0,5.86,13,0,0
Hospital 1181,District 25,Instrument 2,1,1,1,0,0,0,0,0,0,0,0,0,3,0.25,0,1,0,3,0,0,0,1,0,0,0,3,0,0.5,0,7,0,0
Hospital 1181,District 28,Instrument 1,189,167,203,158,175,177,174,174,178,170,189,0,1954,162.83,174.5,203,0,559,510,526,359,186.33,170,175.33,119.67,1069,885,178.17,151.71,67,0,0
Hospital 1181,District 28,Instrument 2,11338,7645,7866,5325,5638,5766,5792,6069,5544,6275,6452,6635,80345,6695.42,6172,11338,5325,26849,16729,17405,19362,8949.67,5576.33,5801.67,6454,43578,36767,7263,6076.14,67,0,0
Hospital 1181,District 28,Instrument 6,-1357,-827,-150,-679,-167,188,-666,-145,-120,466,-239,0,-3696,-308,-158.5,466,-1357,-2334,-658,-931,227,-778,-219.33,-310.33,75.67,-2992,-704,-498.67,-73.71,67,0,0
Hospital 1181,District 29,Instrument 1,128,197,356,0,0,0,0,0,0,0,0,0,681,56.75,0,356,0,681,0,0,0,227,0,0,0,681,0,113.5,0,3,0,0
Hospital 1181,District 29,Instrument 2,1281,1969,3555,1528,1478,1518,1216,1430,1507,1722,1333,1305,19842,1653.5,1492.5,3555,1216,6805,4524,4153,4360,2268.33,1508,1384.33,1453.33,11329,8513,1888.17,1433,3,0,0
Hospital 1181,District 29,Instrument 3,67,90,0,-43,13,13,13,13,13,13,13,13,218,18.17,13,90,-43,157,-17,39,39,52.33,-5.67,13,13,140,78,23.33,13,3,0,0
Hospital 1181,District 29,Instrument 4,888,-1773,519,84,20,51,39,67,35,49,18,12,9,0.75,44,888,-1773,-366,155,141,79,-122,51.67,47,26.33,-211,220,-35.17,38.71,3,0,0
Hospital 1181,District 29,Instrument 5,376,36,37,345,363,359,340,345,351,363,367,361,3643,303.58,355,376,36,449,1067,1036,1091,149.67,355.67,345.33,363.67,1516,2127,252.67,355.14,3,0,0
Hospital 1181,District 34,Instrument 1,90,85,84,84,102,97,94,101,98,96,128,105,1164,97,96.5,128,84,259,283,293,329,86.33,94.33,97.67,109.67,542,622,90.33,102.71,26,0,0
Hospital 1181,District 34,Instrument 4,50,85,49,52,80,88,64,72,0,0,0,0,540,45,51,88,0,184,220,136,0,61.33,73.33,45.33,0,404,136,67.33,32,26,0,0
Hospital 1181,District 34,Instrument 5,253,280,246,222,276,271,252,282,196,292,242,251,3063,255.25,252.5,292,196,779,769,730,785,259.67,256.33,243.33,261.67,1548,1515,258,255.14,26,0,0
Hospital 1181,District 34,Instrument 7,90,90,90,90,90,90,90,90,90,90,90,90,1080,90,90,90,90,270,270,270,270,90,90,90,90,540,540,90,90,26,0,0
Hospital 1181,District 37,Instrument 2,8694,8023,5455,4172,4657,4211,5034,4982,4869,5955,3734,3266,63052,5254.33,4925.5,8694,3266,22172,13040,14885,12955,7390.67,4346.67,4961.67,4318.33,35212,27840,5868.67,4578.71,11,0,0
Hospital 1181,District 39,Instrument 1,291,253,276,291,285,273,292,310,328,287,306,285,3477,289.75,289,328,253,820,849,930,878,273.33,283,310,292.67,1669,1808,278.17,297.29,2,0,0
Hospital 1181,District 39,Instrument 2,4851,4206,4590,4848,4741,4553,4859,5159,5458,4776,5094,4754,57889,4824.08,4812,5458,4206,13647,14142,15476,14624,4549,4714,5158.67,4874.67,27789,30100,4631.5,4950.43,2,0,0
Hospital 1181,District 39,Instrument 4,556,569,606,506,460,513,538,266,104,11,0,0,4129,344.08,483,606,0,1731,1479,908,11,577,493,302.67,3.67,3210,919,535,204.57,2,0,0
Hospital 1181,District 4,Instrument 2,1916,2215,1586,1409,1700,1763,1747,1524,1449,1633,1676,1823,20441,1703.42,1688,2215,1409,5717,4872,4720,5132,1905.67,1624,1573.33,1710.67,10589,9852,1764.83,1659.29,36,0,0
Hospital 1181,District 41,Instrument 1,341,321,326,124,241,241,150,223,259,301,328,304,3159,263.25,280,341,124,988,606,632,933,329.33,202,210.67,311,1594,1565,265.67,258,15,0,0
Hospital 1181,District 42,Instrument 2,667,779,764,806,775,792,871,770,824,791,669,786,9294,774.5,782.5,871,667,2210,2373,2465,2246,736.67,791,821.67,748.67,4583,4711,763.83,786.14,18,0,0
Hospital 1181,District 44,Instrument 2,917,838,699,752,1097,1227,1029,1115,1138,1198,1125,1086,12221,1018.42,1091.5,1227,699,2454,3076,3282,3409,818,1025.33,1094,1136.33,5530,6691,921.67,1131.14,46,0,0
Hospital 1181,District 44,Instrument 3,267,208,147,155,0,0,0,0,0,0,0,0,777,64.75,0,267,0,622,155,0,0,207.33,51.67,0,0,777,0,129.5,0,46,0,0
Hospital 1181,District 44,Instrument 7,1140,1739,780,1075,1206,807,1139,1047,1137,1056,1108,1100,13334,1111.17,1104,1739,780,3659,3088,3323,3264,1219.67,1029.33,1107.67,1088,6747,6587,1124.5,1056.29,46,0,0
Hospital 1181,District 48,Instrument 1,0,0,0,0,6,5,7,6,5,4,5,0,38,3.17,4.5,7,0,0,11,18,9,0,3.67,6,3,11,27,1.83,4.57,104,0,0
Hospital 1181,District 48,Instrument 2,272,242,222,237,265,135,11,13,11,3,4,0,1415,117.92,74,272,0,736,637,35,7,245.33,212.33,11.67,2.33,1373,42,228.83,25.29,104,0,0
Hospital 1181,District 48,Instrument 3,1077,1077,1077,1229,1516,0,0,0,0,0,0,0,5976,498,0,1516,0,3231,2745,0,0,1077,915,0,0,5976,0,996,0,104,0,0
Hospital 1181,District 48,Instrument 7,0,0,0,0,0,1617,1638,1620,1605,1605,801,334,9220,768.33,567.5,1638,0,0,1617,4863,2740,0,539,1621,913.33,1617,7603,269.5,1317.14,104,0,0
Hospital 1181,District 49,Instrument 2,602,-112,78,67,37,48,48,-14,13,78,2,16,863,71.92,42.5,602,-112,568,152,47,96,189.33,50.67,15.67,32,720,143,120,27.29,20,0,0
Hospital 1181,District 6,Instrument 2,0,0,0,0,722,993,613,696,692,753,768,1014,6251,520.92,694,1014,0,0,1715,2001,2535,0,571.67,667,845,1715,4536,285.83,789.86,42,0,0
Hospital 1181,District 8,Instrument 1,46,41,38,38,38,0,0,0,0,0,0,0,201,16.75,0,46,0,125,76,0,0,41.67,25.33,0,0,201,0,33.5,0,29,0,0
Hospital 1182,District 13,Instrument 1,124,123,107,137,102,0,0,0,0,0,0,0,593,49.42,0,137,0,354,239,0,0,118,79.67,0,0,593,0,98.83,0,284,0,0
Hospital 1182,District 13,Instrument 3,471,480,480,544,585,516,823,367,818,363,1512,678,7637,636.42,530,1512,363,1431,1645,2008,2553,477,548.33,669.33,851,3076,4561,512.67,725.29,284,0,0
Hospital 1182,District 13,Instrument 4,1864,2510,2867,2540,1848,0,0,0,0,0,0,0,11629,969.08,0,2867,0,7241,4388,0,0,2413.67,1462.67,0,0,11629,0,1938.17,0,284,0,0
Hospital 1182,District 13,Instrument 8,0,0,0,0,0,0,403,313,131,210,111,716,1884,157,55.5,716,0,0,0,847,1037,0,0,282.33,345.67,0,1884,0,269.14,284,0,0
Hospital 1182,District 28,Instrument 1,103,105,96,77,122,130,121,96,121,110,123,0,1204,100.33,107.5,130,0,304,329,338,233,101.33,109.67,112.67,77.67,633,571,105.5,100.14,172,0,0
Hospital 1182,District 28,Instrument 2,1835,1761,1752,1562,2128,2073,2055,1940,2085,2049,2008,1794,23042,1920.17,1974,2128,1562,5348,5763,6080,5851,1782.67,1921,2026.67,1950.33,11111,11931,1851.83,2000.57,172,0,0
Hospital 1182,District 28,Instrument 3,94,104,130,102,68,71,72,46,50,83,95,101,1016,84.67,88.5,130,46,328,241,168,279,109.33,80.33,56,93,569,447,94.83,74,172,0,0
Hospital 1182,District 28,Instrument 6,-6287,374,726,268,369,421,214,113,6784,166,272,0,3420,285,270,6784,-6287,-5187,1058,7111,438,-1729,352.67,2370.33,146,-4129,7549,-688.17,1138.57,172,0,0
Hospital 1182,District 3,Instrument 2,482,606,606,665,697,664,606,601,586,568,563,598,7242,603.5,603.5,697,482,1694,2026,1793,1729,564.67,675.33,597.67,576.33,3720,3522,620,598,73,0,0
Hospital 1182,District 34,Instrument 1,2,2,3,2,4,3,3,3,2,2,0,0,26,2.17,2,4,0,7,9,8,2,2.33,3,2.67,0.67,16,10,2.67,1.86,10,0,0
Hospital 1182,District 34,Instrument 2,57,53,54,58,51,55,88,63,60,50,37,-6,620,51.67,54.5,88,-6,164,164,211,81,54.67,54.67,70.33,27,328,292,54.67,49.57,10,0,0
Hospital 1182,District 34,Instrument 3,12,12,12,12,12,12,12,12,12,12,12,-4,128,10.67,12,12,-4,36,36,36,20,12,12,12,6.67,72,56,12,9.71,10,0,0
Hospital 1182,District 34,Instrument 4,5,5,5,5,5,5,5,5,0,0,0,0,40,3.33,5,5,0,15,15,10,0,5,5,3.33,0,30,10,5,2.14,10,0,0
Hospital 1182,District 34,Instrument 5,6,3,3,3,4,3,6,7,5,2,3,-1,44,3.67,3,7,-1,12,10,18,4,4,3.33,6,1.33,22,22,3.67,3.57,10,0,0
Hospital 1182,District 41,Instrument 1,35,33,38,15,28,28,34,28,35,34,35,35,378,31.5,34,38,15,106,71,97,104,35.33,23.67,32.33,34.67,177,201,29.5,32.71,76,0,0
Hospital 1182,District 41,Instrument 3,403,403,336,323,740,450,545,450,934,1648,419,601,7252,604.33,450,1648,323,1142,1513,1929,2668,380.67,504.33,643,889.33,2655,4597,442.5,721,76,0,0
Hospital 1183,District 10,Instrument 2,0,0,0,0,0,0,0,0,0,0,732,0,732,61,0,732,0,0,0,0,732,0,0,0,244,0,732,0,104.57,2,0,0
Hospital 1183,District 13,Instrument 1,117,144,239,300,262,0,0,0,0,0,0,0,1062,88.5,0,300,0,500,562,0,0,166.67,187.33,0,0,1062,0,177,0,73,0,0
Hospital 1183,District 13,Instrument 5,68,-19,47,47,4,0,0,0,0,0,0,0,147,12.25,0,68,-19,96,51,0,0,32,17,0,0,147,0,24.5,0,73,0,0
Hospital 1183,District 13,Instrument 8,0,0,0,0,0,0,327,249,263,260,242,290,1631,135.92,121,327,0,0,0,839,792,0,0,279.67,264,0,1631,0,233,73,0,0
Hospital 1183,District 15,Instrument 1,23,23,20,13,19,21,15,17,14,15,19,21,220,18.33,19,23,13,66,53,46,55,22,17.67,15.33,18.33,119,101,19.83,17.43,13,0,0
Hospital 1183,District 15,Instrument 7,754,749,759,764,0,0,0,0,0,0,0,0,3026,252.17,0,764,0,2262,764,0,0,754,254.67,0,0,3026,0,504.33,0,13,0,0
Hospital 1183,District 20,Instrument 1,0,600,0,690,0,880,0,927,0,-930,0,986,3153,262.75,0,986,-930,600,1570,927,56,200,523.33,309,18.67,2170,983,361.67,266.14,271,0,0
Hospital 1183,District 20,Instrument 6,0,0,0,-33,0,232,0,33,0,0,0,893,1125,93.75,0,893,-33,0,199,33,893,0,66.33,11,297.67,199,926,33.17,165.43,271,0,0
Hospital 1183,District 20,Instrument 7,0,480,0,480,0,478,0,468,0,460,0,456,2822,235.17,228,480,0,480,958,468,916,160,319.33,156,305.33,1438,1384,239.67,266,271,0,0
Hospital 1183,District 28,Instrument 1,151,134,142,136,133,143,119,117,130,125,145,0,1475,122.92,133.5,151,0,427,412,366,270,142.33,137.33,122,90,839,636,139.83,111.29,27,0,0
Hospital 1183,District 28,Instrument 4,45,54,11,18,21,29,24,24,24,24,24,0,298,24.83,24,54,0,110,68,72,48,36.67,22.67,24,16,178,120,29.67,21.29,27,0,0
Hospital 1183,District 28,Instrument 6,-11,-14,-10,-11,-10,-8,3,-11,7,3,0,0,-62,-5.17,-9,7,-14,-35,-29,-1,3,-11.67,-9.67,-0.33,1,-64,2,-10.67,-0.86,27,0,0
Hospital 1183,District 29,Instrument 1,3,4,6,0,0,0,0,0,0,0,0,0,13,1.08,0,6,0,13,0,0,0,4.33,0,0,0,13,0,2.17,0,19,0,0
Hospital 1183,District 29,Instrument 2,32,33,62,33,31,35,34,31,31,35,31,31,419,34.92,32.5,62,31,127,99,96,97,42.33,33,32,32.33,226,193,37.67,32.57,19,0,0
Hospital 1183,District 29,Instrument 3,0,0,9,0,0,0,0,0,0,0,0,0,9,0.75,0,9,0,9,0,0,0,3,0,0,0,9,0,1.5,0,19,0,0
Hospital 1183,District 29,Instrument 4,4,17,9,17,12,16,10,16,15,9,18,22,165,13.75,15.5,22,4,30,45,41,49,10,15,13.67,16.33,75,90,12.5,15.14,19,0,0
Hospital 1183,District 3,Instrument 2,66763,77855,77855,92772,89873,82387,81675,79639,78563,78932,22719,70652,899685,74973.75,78747.5,92772,22719,222473,265032,239877,172303,74157.67,88344,79959,57434.33,487505,412180,81250.83,70652.43,651,0,0
Hospital 1183,District 32,Instrument 1,0,0,0,0,42,23,23,29,25,25,30,34,231,19.25,24,42,0,0,65,77,89,0,21.67,25.67,29.67,65,166,10.83,27,16,0,0
Hospital 1183,District 32,Instrument 2,763,795,903,-673,1163,740,712,677,798,952,817,676,8323,693.58,779,1163,-673,2461,1230,2187,2445,820.33,410,729,815,3691,4632,615.17,767.43,16,0,0
Hospital 1183,District 32,Instrument 3,329,352,327,354,343,349,354,367,337,332,394,454,4292,357.67,350.5,454,327,1008,1046,1058,1180,336,348.67,352.67,393.33,2054,2238,342.33,369.57,16,0,0
Hospital 1183,District 32,Instrument 4,494,595,576,58,0,0,0,0,0,0,0,0,1723,143.58,0,595,0,1665,58,0,0,555,19.33,0,0,1723,0,287.17,0,16,0,0
Hospital 1183,District 32,Instrument 5,0,47,-11,74,77,77,87,157,132,139,141,141,1061,88.42,82,157,-11,36,228,376,421,12,76,125.33,140.33,264,797,44,124.86,16,0,0
Hospital 1183,District 34,Instrument 1,58,52,57,52,59,58,52,59,57,66,81,87,738,61.5,58,87,52,167,169,168,234,55.67,56.33,56,78,336,402,56,65.71,12,0,0
Hospital 1183,District 34,Instrument 4,197,474,299,279,17,17,17,17,0,0,0,0,1317,109.75,17,474,0,970,313,34,0,323.33,104.33,11.33,0,1283,34,213.83,7.29,12,0,0
Hospital 1183,District 34,Instrument 5,3,12,2,4,4,4,4,4,4,4,4,4,53,4.42,4,12,2,17,12,12,12,5.67,4,4,4,29,24,4.83,4,12,0,0
Hospital 1183,District 39,Instrument 7,129,137,149,29,161,186,206,199,156,198,45,195,1790,149.17,158.5,206,29,415,376,561,438,138.33,125.33,187,146,791,999,131.83,169.29,1,0,0
Hospital 1183,District 44,Instrument 2,2800,2580,2957,2899,3024,3205,3263,3244,2895,3264,3467,3521,37119,3093.25,3114.5,3521,2580,8337,9128,9402,10252,2779,3042.67,3134,3417.33,17465,19654,2910.83,3265.57,2424,0,0
Hospital 1183,District 44,Instrument 3,353,454,393,235,0,0,0,0,0,0,0,0,1435,119.58,0,454,0,1200,235,0,0,400,78.33,0,0,1435,0,239.17,0,2424,0,0
Hospital 1183,District 44,Instrument 7,876,1269,643,595,634,216,691,592,621,639,687,635,8098,674.83,637,1269,216,2788,1445,1904,1961,929.33,481.67,634.67,653.67,4233,3865,705.5,583,2424,0,0
Hospital 1183,District 6,Instrument 2,0,0,0,0,7,9,0,1,0,0,0,0,17,1.42,0,9,0,0,16,1,0,0,5.33,0.33,0,16,1,2.67,1.43,33,0,0
Hospital 1185,District 19,Instrument 1,97,55,62,52,56,19,25,18,24,23,7,15,453,37.75,24.5,97,7,214,127,67,45,71.33,42.33,22.33,15,341,112,56.83,18.71,1,0,0
Hospital 1185,District 19,Instrument 2,389,438,361,501,366,623,528,656,288,403,567,367,5487,457.25,420.5,656,288,1188,1490,1472,1337,396,496.67,490.67,445.67,2678,2809,446.33,490.29,1,0,0
